area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,p06,p07,p08,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,ced01a,estrato,fexp,nnivins,ingrl,ingpc,condact,empleo,desempleo,secemp,grupo1,rama1,prov,dominio,pobreza,epobreza,upm,id_vivienda,id_hogar,id_persona,periodo,mes
2,170355,170355,70,8,1,2,2,29,2,3,10,5,2, ,3,5,7,1, , ,6,2,230150,2,1, , , ,15,1, ,4, , , , , , , , , , , , ,150,9213,7, , , , , , , , , , , , , ,15,10,1,3,3,2,1,15, , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,1,100,2, , , , , , , , , , , , , , ,1,1721,"89,4582511086023",3,0.0,"73,2",5,1, ,2,9,1,17,6,1,0,170355900801,1703559008010700809,17035590080107008109,1703559008010700810209,202509,9
2,170184,170184,40,7,1,3,1,23,3,1,10,6,1,3, ,8,1, ,2, ,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,4210,4321,1, ,3,1,2,1,1,1,1,2,2,2,1,1,0,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,561,62,1,95, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"49,6941624891491",5,718.0,"720,75",1,1, ,1,4,6,17,6,0,0,170184905702,1701849057020400701,17018490570204007101,1701849057020400710301,202501,1
2,170175,170175,60,5,1,6,1,21,3,10,10,6,1,1, ,9,3, ,2, ,6,2,170150,2,1, , , ,20,1, ,4, , , , , , , , , , , , ,5510,4224,2, ,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,2,1,1,20, , , , , , , , , , , ,5, , , , ,150,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"23,2787867758366",5,150.0,"346,666666666667",4,1, ,1,4,9,17,6,0,0,170175900602,1701759006020600509,17017590060206005109,1701759006020600510609,202509,9
1,170150,170150,64,10,1,3,2,22,3,10,10,5,2, ,3,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,2,8, , , ,1,2,52,4719,5223,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2512,"9,82788956427418",4,0.0,641,7, ,1, , , ,17,1,0,0,170150179203,1701501792030641003,17015017920306410103,1701501792030641010303,202503,3
1,170150,170150,55,3,1,3,1,19,3,2,10,6,1,1, ,9,1, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,8, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,2, ,2, ,1,800,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"23,7421180339748",5,0.0,1030,9, , , , , ,17,1,0,0,170150011701,1701500117010550311,17015001170105503111,1701500117010550310311,202511,11
2,170152,170152,76,7,1,1,2,29,1,10,10,5,2, ,5,7,3, , , ,6,1, ,1,1, , , ,32,1, ,4, , , , , , , , , , , , ,1410,7531,6,2, , , , , , , , , , , , ,4,9,1,1,3,2,1,32, , , , , , , , , , , ,5,240,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"35,5953589631356",4,240.0,"181,333333333333",4,1, ,2,7,3,17,6,0,0,170152904201,1701529042010760712,17015290420107607112,1701529042010760710112,202512,12
1,170150,170150,66,5,1,3,2,25,3,10,10,6,2, ,3,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,100,2, ,1,55,2, , , , , , , , , , , , , , ,1,2513,"36,345991631541",4,0.0,94,9, , , , , ,17,1,0,0,170150124503,1701501245030660505,17015012450306605105,1701501245030660510305,202505,5
1,170155,170155,75,8,1,3,2,23,3,10,10,6,1,1, ,9,3, ,2, ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,300,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"331,09734691214",5,0.0,"307,5",9, , , , , ,17,6,0,0,170155022204,1701550222040750811,17015502220407508111,1701550222040750810311,202511,11
2,170254,170254,74,5,1,4,1,24,3,10,10,6,2, ,3,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,4,9, , , ,1,2,40,4669,3122,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1722,"31,8541266312843",4,0.0,238,7, ,1, , , ,17,6,0,0,170254900601,1702549006010740510,17025490060107405110,1702549006010740510410,202510,10
1,170150,170150,59,7,1,2,1,26,2,10,10,5,2, ,11,7,2, , , ,3,3,862,1,1, , , ,48, ,1,4, , , , , , , , , , , , ,4799,9520,6,2, , , , , , , , , , , , ,1,3,1,1,3,2,1,48, , , , , , , , , , , ,5,100,2, ,30, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,2,2512,"27,869751528798",4,70.0,45,4,1, ,2,9,7,17,1,1,1,170150120201,1701501202010590706,17015012020105907106,1701501202010590710206,202506,6
1,170150,170150,71,8,1,3,1,21,3,10,10,6,1,4, ,9,4, ,2, ,6,2,50150,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"47,5712881737474",5,0.0,"436,666666666667",9, , , , , ,17,1,0,0,170150319401,1701503194010710810,17015031940107108110,1701503194010710810310,202510,10
1,170150,170150,67,4,1,2,2,22,3,10,10,6,1,2, ,8,1, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"52,4399286350322",5,0.0,70,9, , , , , ,17,1,1,0,170150367904,1701503679040670409,17015036790406704109,1701503679040670410209,202509,9
1,170150,170150,72,6,1,4,1,21,3,10,10,6,1,1, ,9,1, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"27,2345643214768",5,0.0,"518,75",9, , , , , ,17,1,0,0,170150092504,1701500925040720608,17015009250407206108,1701500925040720610408,202508,8
1,170185,170185,68,1,1,3,1,24,3,10,10,6,2, ,2,9,5, ,1,30840101,6,2,110150,2,1, , , ,56, ,1,4, , , , , , , , , , , , ,146,2250,2, ,3,1,2,1,2,2,2,2,2,2,2,2,0,1,1,6,1,1,1,56, , , , , , , , , , , ,5, , , , ,600,0,1,150, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"49,6427570824102",5,750.0,"691,666666666667",1,1, ,1,2,1,17,6,0,0,170185104901,1701851049010680107,17018510490106801107,1701851049010680110307,202507,7
1,170150,170150,55,4,1,2,1,22,3,10,10,6,2, ,11,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,8,48, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,8,1,2513,"152,873591248145",4,0.0,210,7, ,1, , , ,17,1,0,0,170150388902,1701503889020550411,17015038890205504111,1701503889020550410211,202511,11
1,170150,170150,68,5,1,3,2,20,7,5,10,6,1,1, ,9,3, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"59,2336786424762",5,0.0,"1166,66666666667",9, , , , , ,17,1,0,0,170150065101,1701500651010680510,17015006510106805110,1701500651010680510310,202510,10
1,170150,170150,60,8,1,2,2,20,3,5,10,6,1,5, ,9,1, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"44,8774116949917",5,0.0,"1153,33333333333",9, , , , , ,17,1,0,0,170150187802,1701501878020600806,17015018780206008106,1701501878020600810206,202506,6
1,170150,170150,56,1,1,3,1,20,3,10,10,6,1,1, ,9,1, ,2, ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"20,3894596736089",5,0.0,"430,75",9, , , , , ,17,1,0,0,170150040502,1701500405020560105,17015004050205601105,1701500405020560110305,202505,5
1,170150,170150,53,7,1,4,2,18,5,10,10,6,2, ,3,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,9,32, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,8,1,2513,"94,1107517534688",4,0.0,45,7, ,1, , , ,17,1,1,1,170150352603,1701503526030530701,17015035260305307101,1701503526030530710401,202501,1
2,170165,170165,58,7,1,3,1,20,7,10,10,6,1,6, ,9,1, ,2, ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,250,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"10,8121839944334",5,0.0,"128,333333333333",9, , , , , ,17,6,0,0,170165900703,1701659007030580712,17016590070305807112,1701659007030580710312,202512,12
1,170150,170150,59,2,1,2,2,25,2,10,10,5,1,1, ,9,1, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,250,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"21,8333381366707",5,0.0,423,9, , , , , ,17,1,0,0,170150038702,1701500387020590206,17015003870205902106,1701500387020590210206,202506,6
1,170150,170150,55,6,1,3,2,27,3,5,10,6,2, ,2,9,4, ,1,30310304,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,8890,3343,2, ,3,2,2,2,1,2,2,1,2,2,2,2,3,1,2, , , ,1,40, , , , , , , , , , , ,5, , , , ,870,0,1,150, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"33,5417173911737",5,1020.0,"1276,66666666667",1,1, ,1,3,17,17,1,0,0,170150187501,1701501875010550602,17015018750105506102,1701501875010550610302,202502,2
1,170180,170180,70,1,1,3,1,23,3,10,10,6,2, ,5,7,3, , , ,6,1, ,3,1, , , ,20,1, ,1,1,20,1,4, , , , , , , , ,5911,3521,6,2, , , , , , , , , , , , ,2,9,1,1,3,2,1,20, , , , , , , , , , , ,5,200,2, ,40, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"104,021621498036",4,160.0,"306,6",2,1, ,2,3,10,17,6,0,0,170180115702,1701801157020700112,17018011570207001112,1701801157020700110312,202512,12
1,170150,170150,74,9,1,6,2,20,7,10,10,6,1,2, ,9,2, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"53,6741581469681",5,0.0,68,9, , , , , ,17,1,1,0,170150025401,1701500254010740910,17015002540107409110,1701500254010740910610,202510,10
2,170351,170351,60,4,1,3,2,22,3,10,10,6,1,2, ,9,2, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,100,2, ,1,55,2, , , , , , , , , , , , , , ,1,1721,"47,7944367857843",5,0.0,120,9, , , , , ,17,6,0,0,170351901001,1703519010010600406,17035190100106004106,1703519010010600410306,202506,6
1,170150,170150,64,1,1,5,2,23,4,10,10,5,1,6, ,9,3, ,2, ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,9700,9111,10, ,3,1,2,2,2,2,2,2,2,2,2,2,2,8,1,1, , ,1,40, , , , , , , , , , , ,5, , , , ,400,0,1,150, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"49,232009292589",5,550.0,133,1,1, ,3,9,20,17,1,0,0,170150337002,1701503370020640103,17015033700206401103,1701503370020640110503,202503,3
1,170150,170150,66,2,1,2,2,28,2,10,10,5,2, ,11,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"187,250204790518",4,0.0,"91,5",9, , , , , ,17,1,1,0,170150359603,1701503596030660208,17015035960306602108,1701503596030660210208,202508,8
2,170151,170151,51,3,1,3,2,28,3,10,10,6,2, ,17,9,4, ,2, ,6,1, ,3,1, , , ,10,1, ,4, , , , , , , , , , , , ,9311,5230,2, ,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,4,3,1,10, , , , , , , , , , , ,5, , , , ,80,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"15,0551857037258",5,80.0,"211,142857142857",4,1, ,4,5,18,17,6,0,0,170151900501,1701519005010510303,17015190050105103103,1701519005010510310303,202503,3
1,170150,170150,69,6,1,3,2,19,3,10,10,6,1,6, ,7,3, , , ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"118,012852064429",4,0.0,"353,333333333333",9, , , , , ,17,1,0,0,170150025102,1701500251020690611,17015002510206906111,1701500251020690610311,202511,11
1,170150,170150,71,2,1,4,2,25,4,10,10,5,1,3, ,8,2, ,2, ,4,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"134,055071132702",5,0.0,"231,25",9, , , , , ,17,1,0,0,170150056803,1701500568030710207,17015005680307102107,1701500568030710210407,202507,7
1,170150,170150,63,8,1,3,2,29,3,10,10,5,1,1, ,7,3, , , ,6,1, ,3,1, , , ,8,3, ,3,1,32,3,1, , , , , , , , ,6920,4414,6,2, , , , , , , , , , , , ,4,9,1,1,2,2,1,17, , , , , , , , , , , ,5,80,2, ,40, , , , , , , ,2, ,2, ,1,140,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"169,210102105483",4,40.0,"145,7",2,1, ,2,4,13,17,1,0,0,170150234001,1701502340010630805,17015023400106308105,1701502340010630810305,202505,5
1,170150,170150,75,1,1,3,1,20,3,10,10,6,1,1, ,9,1, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,3,2512,"330,993702599896",5,0.0,270,9, , , , , ,17,1,0,0,170150361701,1701503617010750111,17015036170107501111,1701503617010750110311,202511,11
1,170151,170151,65,8,1,2,1,27,2,1,5,5,2, ,2,9,4, ,1,30210402,6,2,170150,1,1, , , ,70, ,1,4, , , , , , , , , , , , ,5110,5111,2, ,2,1,1,1,1,1,1,1,2,2,1,1,2,3,2, , , ,1,70, , , , , , , , , , , ,1, , , , ,1800,168,1,1000, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"19,9011551153904",5,2968.0,"1438,75",1,1, ,1,5,8,17,6,0,0,170151004003,1701510040030650807,17015100400306508107,1701510040030650810207,202507,7
1,170250,170250,53,2,1,2,1,26,3,1,10,6,1,2, ,8,3, ,2, ,6,1, ,1,1, , , ,20,7, ,4, , , , , , , , , , , , ,4759,5223,2, ,3,2,2,2,1,2,1,2,2,2,1,1,2,1,1,3,2,1,1,20, , , , , , , , , , , ,1, , , , ,250,20,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"23,1400741532846",5,270.0,102,4,1, ,1,5,7,17,6,0,0,170250000201,1702500002010530201,17025000020105302101,1702500002010530210201,202501,1
1,170180,170180,72,4,1,1,2,28,1,10,10,6,2, ,3,7,3, , , ,6,1, ,1,1, , , ,20,1, ,2,2, , , , , , , , , , , ,7310,3118,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1,4,2,1,1,20, , , , , , , , , , , ,5, , , , ,150,0,2, , , , ,2, ,2, ,1,150,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"914,604765602963",4,150.0,"111,25",4,1, ,1,3,13,17,6,0,0,170180105303,1701801053030720408,17018010530307204108,1701801053030720410108,202508,8
1,170150,170150,66,2,1,3,1,27,9,1,10,6,2, ,5,7,3, , , ,6,2,130650,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,5131,2, ,2,1,2,2,1,2,1,2,2,2,1,1,10,1,1,8,2,1,1,40, , , , , , , , , , , ,1, , , , ,470,50,1,60, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"32,3265043842086",4,580.0,"328,571428571429",1,1, ,1,5,9,17,1,0,0,170150254402,1701502544020660205,17015025440206602105,1701502544020660210305,202505,5
1,170150,170150,73,2,1,3,1,22,3,1,10,6,2, ,17,9,5, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"16,4540019856835",5,0.0,"1876,66666666667",9, , , , , ,17,1,0,0,170150141902,1701501419020730209,17015014190207302109,1701501419020730210309,202509,9
1,170150,170150,70,6,1,3,1,24,5,10,10,6,2, ,2,9,5, ,1,30530205,6,1, ,3,1, , , ,40, ,1,2,1,3,7, , , , , , , , , ,3510,2149,6,2, , , , , , , , , , , , ,0,8,1,1,3,1,1,40, , , , , , , , , , , ,5,650,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"26,809707626363",5,650.0,350,1,1, ,1,2,4,17,1,0,0,170150265502,1701502655020700612,17015026550207006112,1701502655020700610312,202512,12
1,170150,170150,67,5,1,2,2,23,2,10,10,1,2, ,15,7,3, , , ,6,2,50150,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"52,4399286350322",4,0.0,"281,666666666667",9, , , , , ,17,1,0,0,170150367904,1701503679040670509,17015036790406705109,1701503679040670510209,202509,9
2,170184,170184,72,3,1,3,2,23,3,10,10,6,2, ,3,7,3, , , ,6,1, ,2,1, , , ,20,1, ,2,1,20,7, , , , , , , , , ,4752,5223,2, ,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,2,1,20, , , , , , , , , , , ,5, , , , ,250,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"18,9847010458335",4,250.0,200,2,1, ,2,5,7,17,6,0,0,170184904501,1701849045010720308,17018490450107203108,1701849045010720310308,202508,8
1,170150,170150,40,4,1,2,1,22,3,10,10,6,1,5, ,7,3, , , ,6,2,50150,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"25,0171379876682",4,0.0,130,9, , , , , ,17,1,0,0,170150380905,1701503809050400401,17015038090504004101,1701503809050400410201,202501,1
1,170150,170150,62,5,1,3,1,29,3,1,10,6,1,6, ,9,4, ,1,30410102,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4772,3313,2, ,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1000,100,1,130, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"21,2483351803938",5,1230.0,"398,666666666667",1,1, ,1,3,7,17,1,0,0,170150273502,1701502735020620504,17015027350206205104,1701502735020620510304,202504,4
1,170150,170150,70,3,1,3,1,26,3,2,10,6,2, ,2,9,4, ,1,30910409,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8690,2267,6,2, , , , , , , , , , , , ,2,8,1,1,2,1,1,40, , , , , , , , , , , ,2,470,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"19,4782677305202",5,470.0,"313,333333333333",1,1, ,1,2,17,17,1,0,0,170150170601,1701501706010700312,17015017060107003112,1701501706010700310312,202512,12
2,170172,170172,58,2,1,2,1,19,3,10,10,6,2, ,11,5,8,1, , ,6,1, ,1,1, , , ,10,3, ,1,1,20,7, , , , , , , , , ,114,6111,4, ,6,2,2,2,2,2,2,2,2,2,2,2,4,11,1,5,3,2,1,20, , , , , , , , , , , ,5, , , , ,160,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"26,2624049742023",3,160.0,"201,333333333333",2,1, ,2,6,1,17,6,0,0,170172901302,1701729013020580212,17017290130205802112,1701729013020580210212,202512,12
1,170150,170150,55,5,1,4,2,18,3,10,10,6,2, ,3,5,7,1, , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,8, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"38,7519842450567",3,0.0,"59,1111111111111",9, , , , , ,17,1,1,0,170150262101,1701502621010550511,17015026210105505111,1701502621010550510411,202511,11
1,170150,170150,70,6,1,3,1,19,3,10,10,6,2, ,17,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"188,031168873502",4,0.0,"299,2",9, , , , , ,17,1,0,0,170150334201,1701503342010700609,17015033420107006109,1701503342010700610309,202509,9
1,170184,170184,60,5,1,4,1,29,7,10,10,6,2, ,2,9,4, ,1,30410301,6,1, ,1,2,12,2, , , , , , , , , ,2,4, , , ,1,2,4,8412,3343,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1713,"57,6594064750657",5,0.0,501,7, ,1, , , ,17,6,0,0,170184107603,1701841076030600509,17018410760306005109,1701841076030600510409,202509,9
1,170185,170185,72,1,1,4,1,22,3,10,10,6,2, ,5,7,3, , , ,6,2,40153,1,1, , , ,30,1, ,1,1,10,1,4, , , , , , , , ,5224,9333,6,2, , , , , , , , , , , , ,3,4,1,1,3,2,2,24,6,0,9000,2656,6,2,8,1,1,3,2,5,250,2, ,0, , , , ,40,2, ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"105,213591612716",4,290.0,"257,5",2,1, ,2,9,8,17,6,0,0,170185104904,1701851049040720108,17018510490407201108,1701851049040720110408,202508,8
1,170150,170150,64,8,1,2,2,20,3,10,10,6,1,1, ,9,2, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"26,9126696588648",5,0.0,117,9, , , , , ,17,1,0,0,170150366604,1701503666040640806,17015036660406408106,1701503666040640810206,202506,6
1,170150,170150,70,8,1,3,1,26,3,10,10,6,2, ,2,9,4, ,1,30310403,6,1, ,1,2,12,2, , , , , , , , , ,8,12, , , ,1,5,12,6201,3322,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2512,"19,4341386727711",5,0.0,305,7, ,1, , , ,17,1,0,0,170150265502,1701502655020700809,17015026550207008109,1701502655020700810309,202509,9
1,170155,170155,66,10,1,4,2,19,3,10,10,6,1,2, ,7,2, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"208,823946814335",4,0.0,"95,6",9, , , , , ,17,6,0,0,170155041503,1701550415030661005,17015504150306610105,1701550415030661010405,202505,5
1,170150,170150,68,8,1,4,1,26,7,10,10,6,2, ,5,7,3, , , ,6,1, ,1,1, , , ,30,1, ,3,1,20,4,4, , , , , , , , ,1071,5223,2, ,4,2,2,2,2,2,2,2,2,2,2,2,0,1,1,4,4,1,1,30, , , , , , , , , , , ,5, , , , ,180,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"36,3971657895785",4,180.0,190,2,1, ,1,5,3,17,1,0,0,170150238304,1701502383040680807,17015023830406808107,1701502383040680810407,202507,7
