area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,p06,p07,p08,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,ced01a,estrato,fexp,nnivins,ingrl,ingpc,condact,empleo,desempleo,secemp,grupo1,rama1,prov,dominio,pobreza,epobreza,upm,id_vivienda,id_hogar,id_persona,periodo,mes
1,170156,170156,62,4,1,2,1,32,3,10,10,6,2, ,3,6,6, , , ,6,2,170550,4,2,12,2, , , , , , , , , ,1,8, , , ,1,5,8,2511,7214,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,200,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1712,"85,5210652930848",4,0.0,"341,25",7, ,1, , , ,17,6,0,0,170156063702,1701560637020620404,17015606370206204104,1701560637020620410204,202504,4
1,170150,170150,65,5,1,1,1,30,1,1,10,1,2, ,5,7,3, , , ,1,2,180150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,2220,8183,2, ,2,2,2,2,1,2,1,2,2,2,1,1,9,1,1,10,1,1,1,40, , , , , , , , , , , ,1, , , , ,430,40,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"127,659108746275",4,470.0,120,1,1, ,1,8,3,17,1,0,0,170150334002,1701503340020650504,17015033400206505104,1701503340020650510104,202504,4
1,170155,170155,53,3,1,2,2,33,2,10,10,5,2, ,11,9,3, ,2, ,6,1, ,2,1, , , ,60, ,1,4, , , , , , , , , , , , ,5610,5120,6,2, , , , , , , , , , , , ,7,6,1,1,3,2,1,60, , , , , , , , , , , ,5,200,2, ,100, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"158,893475632882",5,100.0,152,4,1, ,2,5,9,17,6,0,0,170155043103,1701550431030530301,17015504310305303101,1701550431030530310201,202501,1
2,170252,170252,64,3,1,2,2,34,3,3,10,2,2, ,3,6,3, , , ,1,1, ,1,1, , , ,40, ,1,1,1,10,7, , , , , , , , , ,113,6111,6,2, , , , , , , , , , , , ,20,10,1,2,3,2,1,40, , , , , , , , , , , ,3,20,1,3,10, , , , , , , ,2, ,2, ,2, ,2, ,1,55,2, , , , , , , , , , , , , , ,1,1721,"586,60336769635",3,13.0,"40,6",3,1, ,2,6,1,17,6,1,1,170252903602,1702529036020640303,17025290360206403103,1702529036020640310203,202503,3
1,170150,170150,73,7,1,2,2,34,2,10,10,5,2, ,3,6,6, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"34,0687633157826",4,0.0,"161,333333333333",9, , , , , ,17,1,0,0,170150363902,1701503639020730712,17015036390207307112,1701503639020730710212,202512,12
2,170184,170184,69,8,1,3,2,32,3,1,10,1,2, ,2,9,5, ,1,30310402,6,1, ,3,2,12,2, , , , , , , , , ,8,24, , , ,1,1,24,7820,2423,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,2,1,1,2,2,2,2,2,2,2,4,1,1723,"27,0253664533862",5,0.0,"362,857142857143",7, ,1, , , ,17,6,0,0,170184904201,1701849042010690811,17018490420106908111,1701849042010690810311,202511,11
1,170155,170155,70,6,1,1,1,30,1,10,10,5,2, ,5,7,3, , , ,6,3,604,2,1, , , ,48, ,1,4, , , , , , , , , , , , ,5610,9411,6,2, , , , , , , , , , , , ,10,4,1,3,3,2,1,48, , , , , , , , , , , ,5,600,1,25,200, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,2,1713,"42,3311558690458",4,425.0,"70,8333333333333",4,1, ,2,9,9,17,6,1,0,170155039102,1701550391020700612,17015503910207006112,1701550391020700610112,202512,12
2,170751,170751,53,1,1,3,2,35,3,10,10,5,2, ,11,6,6, , , ,6,2,90150,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,5120,7, , , , , , , , , , , , , ,4,6,1,3,2,1,1,40, , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"28,1424443411037",4,0.0,125,5,1, ,1,5,9,17,6,0,0,170751000205,1707510002050530101,17075100020505301101,1707510002050530110301,202501,1
2,170152,170152,67,3,1,2,2,31,3,10,10,6,2, ,5,6,6, , , ,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,2220,8142,2, ,3,1,2,2,2,1,2,2,2,2,2,2,1,1,2, , , ,1,40, , , , , , , , , , , ,5, , , , ,470,0,1,60, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"50,0649375207148",4,530.0,270,1,1, ,1,8,3,17,6,0,0,170152901503,1701529015030670306,17015290150306703106,1701529015030670310206,202506,6
1,170150,170150,71,7,1,1,2,34,1,10,10,1,1,1, ,7,2, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,1,55,2, , , , , , , , , , , , , , ,1,2513,"14,0953216929072",4,0.0,105,9, , , , , ,17,1,0,0,170150122202,1701501222020710707,17015012220207107107,1701501222020710710107,202507,7
1,170157,170157,56,1,1,3,1,31,7,10,10,6,2, ,3,9,2, ,2, ,7,1, ,1,1, , , ,20,9, , , , , , , , , , , , , , ,7410,3118,6,2, , , , , , , , , , , , ,2,9,1,1,2,1,1,20, , , , , , , , , , , ,5,400,2, ,50, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"34,2090870468345",5,350.0,"383,333333333333",4,1, ,1,3,13,17,6,0,0,170157068502,1701570685020560102,17015706850205601102,1701570685020560110302,202502,2
1,170150,170150,72,4,1,3,1,33,3,10,10,6,1,3, ,9,1, ,2, ,6,2,90150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8530,3322,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,2, , , ,1,40, , , , , , , , , , , ,5, , , , ,470,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"27,2435468482117",5,470.0,146,1,1, ,1,3,16,17,1,0,0,170150165101,1701501651010720411,17015016510107204111,1701501651010720410311,202511,11
1,170150,170150,72,3,1,2,1,31,3,1,10,6,2, ,2,9,4, ,1,30410312,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,3434,2, ,2,1,2,2,1,1,1,2,2,2,1,1,5,1,1,70,1,1,1,40, , , , , , , , , , , ,1, , , , ,700,70,1,70, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"53,3631332015633",5,840.0,943,1,1, ,1,3,9,17,1,0,0,170150261702,1701502617020720311,17015026170207203111,1701502617020720310211,202511,11
1,170150,170150,63,6,1,1,1,34,1,10,10,5,2, ,5,6,4, , , ,6,1, ,2,1, , , ,50, ,1,4, , , , , , , , , , , , ,2396,7113,6,2, , , , , , , , , , , , ,10,6,1,1,3,2,1,50, , , , , , , , , , , ,5,1400,2, ,500, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"81,312232888427",4,900.0,225,1,1, ,2,7,3,17,1,0,0,170150242702,1701502427020630602,17015024270206306102,1701502427020630610102,202502,2
1,170150,170150,76,2,1,1,1,31,1,10,10,5,2, ,5,6,6, , , ,6,2,90850,2,1, , , ,50, ,1,4, , , , , , , , , , , , ,9329,5249,6,2, , , , , , , , , , , , ,10,6,1,2,2,1,1,50, , , , , , , , , , , ,5,3000,2, ,1500, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"14,3090318891368",4,1500.0,500,1,1, ,1,5,18,17,1,0,0,170150181002,1701501810020760212,17015018100207602112,1701501810020760210112,202512,12
1,170150,170150,65,3,1,5,2,31,3,10,10,3,2, ,2,8,3, ,1,20920201,6,1, ,5,2,12,2, , , , , , , , , ,8,16, , , ,1,3,52,8521,2342,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,3,1,2512,"32,7588307119171",5,0.0,"606,333333333333",7, ,1, , , ,17,1,0,0,170150060701,1701500607010650304,17015006070106503104,1701500607010650310504,202504,4
1,170150,170150,67,5,1,2,2,31,3,1,10,6,2, ,2,9,4, ,1,30410701,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,2420,1212,2, ,2,2,2,2,1,2,1,2,2,2,1,1,4,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1070,53,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"26,6588459125361",5,1123.0,599,1,1, ,1,1,3,17,1,0,0,170150307501,1701503075010670509,17015030750106705109,1701503075010670510209,202509,9
1,170150,170150,73,5,1,1,1,35,1,1,10,1,2, ,5,6,6, , , ,6,2,100150,2,1, , , ,48, ,1,4, , , , , , , , , , , , ,1030,8332,2, ,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2, , , ,2,40,8,0,4922,8322,6,2,3,1,1,3,2,1, , , , ,1370,80,1,85,200,1,80,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"33,3465057435123",4,1815.0,363,1,1, ,1,8,3,17,1,0,0,170150163005,1701501630050730509,17015016300507305109,1701501630050730510109,202509,9
1,170550,170550,69,3,1,1,1,31,1,1,10,1,2, ,2,9,5, ,1,30720403,6,1, ,1,1, , , ,50, ,1,4, , , , , , , , , , , , ,910,2146,2, ,3,1,1,1,1,1,1,2,2,2,1,1,5,1,2, , , ,1,50, , , , , , , , , , , ,1, , , , ,1100,200,1,130, , , ,2, ,2, ,1,300,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"112,475671200359",5,1430.0,1165,1,1, ,1,2,2,17,6,0,0,170550032603,1705500326030690308,17055003260306903108,1705500326030690310108,202508,8
1,170155,170155,57,1,1,2,1,30,3,1,10,6,2, ,3,9,2, ,2, ,6,2,170150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4759,5222,2, ,3,2,2,1,1,1,1,2,2,1,1,1,0,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,530,50,1,20, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"32,8963304463188",5,600.0,429,1,1, ,1,5,7,17,6,0,0,170155031502,1701550315020570105,17015503150205701105,1701550315020570110205,202505,5
1,170150,170150,60,3,1,1,1,32,1,2,10,6,2, ,2,8,3, ,1,21010201,6,1, ,1,1, , , ,10,1, ,1,1,30,7, , , , , , , , , ,8542,2355,6,2, , , , , , , , , , , , ,6,6,1,1,2,2,1,10, , , , , , , , , , , ,2,200,2, ,0, , , , , , , ,2, ,2, ,1,150,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"16,6959865560369",5,200.0,350,2,1, ,2,2,16,17,1,0,0,170150128811,1701501288110600309,17015012881106003109,1701501288110600310109,202509,9
2,170175,170175,60,2,1,3,2,31,3,10,10,6,2, ,2,8,3, ,1,21010404,6,2,170185,3,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"23,2787867758366",5,0.0,"497,5",9, , , , , ,17,6,0,0,170175900602,1701759006020600209,17017590060206002109,1701759006020600210309,202509,9
1,170150,170150,58,5,1,3,1,32,3,10,10,6,2, ,2,9,5, ,1,30710503,6,2,60258,5,1, , , ,40, ,1,4, , , , , , , , , , , , ,4923,9333,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,3,1,2,2,1,1,40, , , , , , , , , , , ,5, , , , ,470,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"19,2096378012814",5,470.0,242,1,1, ,1,9,8,17,1,0,0,170150337903,1701503379030580503,17015033790305805103,1701503379030580510303,202503,3
1,170150,170150,70,7,1,2,1,31,7,1,5,6,2, ,2,10,1, ,1,50730102,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8412,2161,1, ,3,2,2,1,1,2,1,2,2,2,1,1,6,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1000,110,1,40, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"18,1323361581036",5,1150.0,1215,1,1, ,1,2,15,17,1,0,0,170150162803,1701501628030700712,17015016280307007112,1701501628030700710212,202512,12
1,170150,170150,47,7,1,1,2,35,1,1,10,6,2, ,2,9,5, ,1,30410102,6,2,110150,1,1, , , ,45, ,1,4, , , , , , , , , , , , ,8010,2411,2, ,2,1,2,2,1,2,1,2,2,1,1,1,12,1,2, , , ,2,40,5,0,6920,2411,6,2,9,1,1,3,1,1, , , , ,2000,200,1,80,500,2, ,1,1000,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"36,5162015688927",5,2780.0,1260,1,1, ,1,2,14,17,1,0,0,170150227403,1701502274030470702,17015022740304707102,1701502274030470710102,202502,2
1,170250,170250,53,9,1,2,2,33,3,1,10,6,2, ,5,9,1, ,2, ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,6419,4211,2, ,2,2,2,2,1,1,1,2,2,2,1,1,10,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1660,70,1,5, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"23,1400741532846",5,1735.0,"533,75",1,1, ,1,4,11,17,6,0,0,170250000201,1702500002010530901,17025000020105309101,1702500002010530910201,202501,1
1,170150,170150,53,2,1,2,1,34,3,10,10,6,1,1, ,9,1, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"32,4671146666329",5,0.0,554,9, , , , , ,17,1,0,0,170150213705,1701502137050530201,17015021370505302101,1701502137050530210201,202501,1
1,170150,170150,76,6,1,3,1,34,3,10,10,6,2, ,2,9,4, ,1,30320101,6,1, ,2,2,12,2, , , , , , , , , ,9,52, , , ,1,5,52,8530,4120,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,2,3,2511,"16,5922443064222",5,0.0,"266,666666666667",7, ,1, , , ,17,1,0,0,170150163102,1701501631020760612,17015016310207606112,1701501631020760610312,202512,12
1,170150,170150,65,2,1,3,2,31,3,1,10,6,2, ,2,10,2, ,1,50330107,6,1, ,2,1, , , ,24,8, ,4, , , , , , , , , , , , ,8423,4120,1, ,3,2,2,2,1,2,1,2,2,2,1,1,6,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,814,86,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"33,9091356028778",5,900.0,"543,571428571429",1,1, ,1,4,15,17,1,0,0,170150222501,1701502225010650204,17015022250106502104,1701502225010650210304,202504,4
1,170150,170150,54,5,1,2,2,30,3,1,5,6,2, ,3,10,2, ,1,51020101,6,1, ,2,2,12,1,4,40, ,1,4, , , , , , , , , , , , ,6512,2411,2, ,2,2,2,2,1,2,1,1,2,1,1,1,8,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1200,90,1,62, , , ,2, ,2, ,1,200,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"39,0804379239701",5,1352.0,"416,4",1,1, ,1,2,11,17,1,0,0,170150319406,1701503194060540507,17015031940605405107,1701503194060540510207,202507,7
2,170450,170450,40,6,1,2,2,30,3,3,10,6,2, ,5,6,6, , , ,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,9602,5142,2, ,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,40, , , , , , , , , , , ,3, , , , ,460,0,2, , , , ,2, ,1,70,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"205,55637997018",4,460.0,"552,5",1,1, ,1,5,19,17,6,0,0,170450900902,1704509009020400601,17045090090204006101,1704509009020400610201,202501,1
1,170150,170150,74,2,1,1,1,35,1,1,10,6,2, ,2,8,3, ,1,11010401,3,3,332,3,1, , , ,60, ,1,4, , , , , , , , , , , , ,4630,3322,2, ,3,2,2,2,1,1,1,2,2,2,1,1,7,1,2, , , ,2,40,20,0,4922,8322,6,2,3,1,1,2,3,1, , , , ,540,60,1,5,200,1,40,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"26,4691818094022",5,845.0,"448,333333333333",1,1, ,1,3,7,17,1,0,0,170150009501,1701500095010740210,17015000950107402110,1701500095010740210110,202510,10
1,170150,170150,65,4,1,2,2,30,3,1,10,6,2, ,5,5,7,1, , ,2,1, ,1,1, , , ,30,1, ,2,1,10,7, , , , , , , , , ,9700,9111,10, ,2,1,2,2,1,2,1,2,2,2,1,1,10,8,1,1, , ,1,30, , , , , , , , , , , ,1, , , , ,230,25,1,70, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"40,1970956192218",3,325.0,"168,571428571429",2,1, ,3,9,20,17,1,0,0,170150036903,1701500369030650407,17015003690306504107,1701500369030650410207,202507,7
1,170150,170150,56,5,1,1,1,32,1,2,10,5,2, ,3,9,4, ,1,30310401,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4510,3322,6,2, , , , , , , , , , , , ,8,6,1,1,3,1,1,40, , , , , , , , , , , ,2,1000,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"27,0594091639272",5,1000.0,"333,333333333333",1,1, ,1,3,7,17,1,0,0,170150040502,1701500405020560502,17015004050205605102,1701500405020560510102,202502,2
1,170150,170150,54,1,1,2,1,30,2,10,10,5,2, ,2,10,2, ,1,50310403,6,1, ,2,1, , , ,60, ,1,4, , , , , , , , , , , , ,8690,2634,6,2, , , , , , , , , , , , ,4,8,1,1,2,1,2,40,20,0,8530,2310,6,2,8,1,1,2,1,5,1450,2, ,0, , , , ,1000,2, ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"38,6994917371009",5,2450.0,"816,666666666667",1,1, ,1,2,17,17,1,0,0,170150380905,1701503809050540107,17015038090505401107,1701503809050540110207,202507,7
1,170150,170150,51,1,1,1,2,34,1,4,10,6,1,6, ,8,1, ,2, ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8423,5412,1, ,1,2,2,2,1,2,1,2,2,1,1,1,13,1,2, , , ,1,40, , , , , , , , , , , ,4, , , , ,350,450,1,30, , , ,2, ,2, ,1,280,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"72,6209867970021",5,830.0,555,1,1, ,1,5,15,17,1,0,0,170150377203,1701503772030510103,17015037720305101103,1701503772030510110103,202503,3
1,170150,170150,76,2,1,1,2,31,1,1,10,6,2, ,5,6,6, , , ,6,2,210450,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8121,9112,2, ,2,2,2,2,1,1,1,2,2,1,1,1,6,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,470,40,1,15, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"29,711367203649",4,525.0,"262,5",1,1, ,1,9,14,17,1,0,0,170150380801,1701503808010760212,17015038080107602112,1701503808010760210112,202512,12
1,170150,170150,68,10,1,4,1,30,3,10,10,6,2, ,5,7,3, , , ,6,1, ,4,1, , , ,20,1, ,2,1,20,1,4, , , , , , , , ,8810,5322,6,2, , , , , , , , , , , , ,2,8,1,1,3,2,1,20, , , , , , , , , , , ,5,480,2, ,40, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"25,4301437386033",4,440.0,265,2,1, ,2,5,17,17,1,0,0,170150300502,1701503005020681007,17015030050206810107,1701503005020681010407,202507,7
1,170150,170150,55,1,1,1,2,31,1,10,10,6,2, ,2,9,4, ,1,30230101,6,3,862,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,7490,2643,6,2, , , , , , , , , , , , ,9,9,1,1,2,1,2,25,15,0,8620,4419,6,2,8,1,1,2,1,5,500,2, ,0, , , , ,400,2, ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"36,1819476924581",5,900.0,450,1,1, ,1,2,13,17,1,0,0,170150147805,1701501478050550111,17015014780505501111,1701501478050550110111,202511,11
1,170150,170150,59,4,1,3,2,32,3,1,10,6,2, ,2,10,2, ,1,50410201,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,8411,2413,1, ,1,2,2,1,1,2,1,2,2,2,1,1,10,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,2000,220,1,30, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"47,9497061914623",5,2250.0,950,1,1, ,1,2,15,17,1,0,0,170150237001,1701502370010590406,17015023700105904106,1701502370010590410306,202506,6
1,170150,170150,63,1,1,1,1,30,1,1,10,5,2, ,5,7,3, , , ,6,1, ,1,1, , , ,60, ,2,4, , , , , , , , , , , , ,8010,5414,2, ,2,2,2,2,1,1,1,2,2,2,1,1,11,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,650,95,1,4, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"32,9066482270439",4,749.0,"374,5",1,1, ,1,5,14,17,1,0,0,170150301603,1701503016030630105,17015030160306301105,1701503016030630110105,202505,5
1,170150,170150,62,1,1,3,1,34,3,1,10,6,2, ,2,10,2, ,1,50720501,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8422,2144,1, ,1,2,2,2,1,1,1,2,2,1,1,1,0,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,700,120,1,35, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"46,3947332870035",5,855.0,"628,75",1,1, ,1,2,15,17,1,0,0,170150192902,1701501929020620104,17015019290206201104,1701501929020620110304,202504,4
1,170150,170150,62,5,1,1,2,33,1,1,10,5,2, ,5,9,5, ,1,30410302,6,1, ,1,1, , , ,44, ,1,4, , , , , , , , , , , , ,1061,3322,2, ,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2, , , ,1,44, , , , , , , , , , , ,1, , , , ,720,80,1,5, , , ,2, ,2, ,1,120,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"36,8457083870909",5,805.0,"408,333333333333",1,1, ,1,3,3,17,1,0,0,170150342902,1701503429020620504,17015034290206205104,1701503429020620510104,202504,4
1,170155,170155,56,6,1,2,2,30,2,10,10,1,1,6, ,9,3, ,2, ,6,1, ,1,1, , , ,20,1, ,4, , , , , , , , , , , , ,6920,2411,6,2, , , , , , , , , , , , ,8,9,1,1,3,1,1,20, , , , , , , , , , , ,5,200,2, ,30, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"160,320840322217",5,170.0,"97,5",4,1, ,1,2,13,17,6,0,0,170155027404,1701550274040560605,17015502740405606105,1701550274040560610205,202505,5
1,170150,170150,58,2,1,3,2,35,3,1,10,6,2, ,5,6,6, , , ,6,2,180850,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,9700,9111,10, ,3,1,2,2,1,2,1,2,2,2,1,1,3,8,1,1, , ,1,40, , , , , , , , , , , ,1, , , , ,420,50,1,60, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"305,149221716216",4,530.0,172,1,1, ,3,9,20,17,1,0,0,170150385702,1701503857020580203,17015038570205802103,1701503857020580210303,202503,3
1,170150,170150,74,4,1,3,1,33,3,5,10,1,2, ,2,9,4, ,1,30210104,6,2,10150,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,4791,5244,6,2, , , , , , , , , , , , ,0,9,1,1,2,1,2,25,15,0,7420,3431,6,2,8,1,1,2,1,5,980,1,270,130, , , , ,720,2, ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"22,05130258769",5,1840.0,954,1,1, ,1,5,7,17,1,0,0,170150355910,1701503559100740410,17015035591007404110,1701503559100740410310,202510,10
2,170184,170184,68,1,1,1,1,34,1,10,10,1,2, ,2,9,5, ,1,30710602,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4520,2144,2, ,2,2,1,2,2,2,2,2,2,2,2,2,4,1,1,2,2,1,1,40, , , , , , , , , , , ,5, , , , ,470,0,1,120, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"34,8440864358137",5,590.0,"196,666666666667",1,1, ,1,2,7,17,6,0,0,170184905102,1701849051020680107,17018490510206801107,1701849051020680110107,202507,7
1,170150,170150,66,6,1,3,2,33,5,1,10,6,2, ,2,9,5, ,1,30410302,6,1, ,2,1, , , ,32,8, ,4, , , , , , , , , , , , ,8412,3343,1, ,1,2,2,2,1,2,1,2,2,2,1,1,10,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1000,100,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"16,9955003022914",5,1100.0,700,1,1, ,1,3,15,17,1,0,0,170150334403,1701503344030660605,17015033440306606105,1701503344030660610305,202505,5
1,170155,170155,55,7,1,2,1,34,3,10,10,2,2, ,11,6,6, , , ,6,2,170150,1,1, , , ,45, ,1,4, , , , , , , , , , , , ,8541,3422,6,2, , , , , , , , , , , , ,3,6,1,1,3,1,1,45, , , , , , , , , , , ,5,1000,2, ,700, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"49,381673675696",4,300.0,"642,5",4,1, ,1,3,16,17,6,0,0,170155023512,1701550235120550702,17015502351205507102,1701550235120550710202,202502,2
